'волею' + 'судеб';flags='mw:ADV';волею судеб
'волею' + 'судьбы';flags='mw:ADV';волею судьбы
волна + за + 'волной';flags='mw:ADV mw:rep';волна за волной
вольно + или + невольно;flags='mw:ADV mw:rep';вольно или невольно
'вооруженным' + 'глазом';flags='mw:ADV mw:shift';вооруженным глазом
'вот' + 'так';flags='mw:ADV';вот так
вперед + 'ногами';flags='mw:ADV';вперед ногами
'время' + от + 'времени';flags='mw:ADV mw:rep';время от времени
'все' + 'время';flags='mw:ADV';все время
'все' + 'еще';flags='mw:ADV';все еще
'все' + 'равно';flags='mw:ADV mw:shift';все равно
'всей' + 'душой';flags='mw:ADV';всей душой
'всем' + и + 'каждому';flags='mw:ADV';всем и каждому
'всем' + 'кагалом';flags='mw:ADV';всем кагалом
'всем' + 'миром';flags='mw:ADV';всем миром
'всем' + 'сердцем';flags='mw:ADV';всем сердцем
'всем' + 'скопом';flags='mw:ADV';всем скопом
'всеми' + 'печенками';flags='mw:ADV';всеми печенками
'всеми' + 'правдами' + и + 'неправдами';flags='mw:ADV';всеми правдами и неправдами
'всеми' + 'силами';flags='mw:ADV';всеми силами
'всеми' + 'фибрами' + 'души';flags='mw:ADV';всеми фибрами души
'всю' + 'дорогу';flags='mw:ADV';всю дорогу
'всю' + 'жизнь';flags='mw:ADV';всю жизнь
'всякий' + 'раз';flags='mw:ADV';всякий раз
'всякими' + 'манерами';flags='mw:ADV';всякими манерами
'высокого' + 'мнения';flags='mw:PRAEDIC';высокого мнения (быть)
'высунув' + язык;flags='mw:ADV mw:shift';высунув язык
'высуня' + язык;flags='mw:ADV mw:shift';высуня язык
галоп + по + 'европам';flags='mw:ADV mw:shift';галопом по Европам
где + бог + 'пошлет';flags='mw:ADVPRO';где бог пошлет
где + какой;flags='mw:ADVPRO';где какой
где + ни + 'есть';flags='mw:ADVPRO';где ни есть
где + ни + 'попадя';flags='mw:ADVPRO';где ни попадя
где + 'попало';flags='mw:ADVPRO';где попало
где + 'придется';flags='mw:ADVPRO';где придется
где + только;flags='mw:ADVPRO';где только
где + 'угодно';flags='mw:ADVPRO';где угодно
'гигантскими' + 'шагами';flags='mw:ADV';гигантскими шагами
'главным' + 'образом';flags='mw:ADV';главным образом
'глаз' + на + 'глаз';flags='mw:ADV mw:rep mw:shift';глаз на глаз
'глаза' + в + 'глаза';flags='mw:ADV mw:rep';глаза в глаза
'год' + от + 'года'/'году';flags='mw:ADV mw:rep';год от года (году)
'голова' + в + 'голову';flags='mw:ADV mw:rep';голова в голову
'голова' + к + 'голове';flags='mw:ADV mw:rep';голова к голове
'голой' + 'рукой';flags='mw:ADV mw:shift';голой рукой
'голыми' + 'руками';flags='mw:ADV mw:shift';голыми руками
'грудь' + на + 'грудь';flags='mw:ADV mw:rep';грудь на грудь
'грудь' + с + 'грудью';flags='mw:ADV mw:rep';грудь с грудью
'дай' + 'боже';flags='mw:ADV';дай боже
'далеко' + не + anim/A;flags='mw:ADV';далеко не (кто-л.)
'дальше' + некуда;flags='mw:ADV mw:shift';дальше некуда
'дверь' + в + 'дверь';flags='mw:ADV';дверь в дверь
денно + и + нощно;flags='mw:ADV';денно и нощно
день + в + день;flags='mw:ADV mw:rep';день в день
день + за + день;flags='mw:ADV mw:rep';день за день
день + ото + день;flags='mw:ADV mw:rep';день ото дня
'дешевле' + 'пареной' + 'репы';flags='mw:PRAEDIC';дешевле пареной репы
дешево + и + сердито;flags='mw:ADV';дешево и сердито
для + блезир;flags='mw:ADV';для блезира
для + 'вида';flags='mw:ADV';для вида
для + видимость;flags='mw:ADV';для видимости
для + 'виду';flags='mw:ADV';для виду
для + 'галочки';flags='mw:ADV';для галочки
для + душа;flags='mw:ADV';для души
для + 'затравки';flags='mw:ADV';для затравки
для + 'интереса';flags='mw:ADV';для интереса
для + какой + дьявол;flags='mw:ADVPRO';для какого дьявола
для + какой + черт;flags='mw:ADVPRO';для какого черта
для + 'компании';flags='mw:ADV';для компании
для + красный + словцо;flags='mw:ADV';для красного словца
для + 'красоты';flags='mw:ADV';для красоты
для + 'красы';flags='mw:ADV';для красы
для + 'круглого' + 'счета';flags='mw:ADV';для круглого счета
для + курьез;flags='mw:ADV';для курьеза (курьезу)
для + 'мебели';flags='mw:ADV mw:shift';для мебели
для + 'начала' + !gen;flags='mw:ADV';для начала
для + 'острастки';flags='mw:ADV';для острастки
для + отвод + глаз;flags='mw:ADV mw:shift';для отвода (отводу) глаз
для + очистка + совесть;flags='mw:ADV';для очистки совести
для + очищение + совесть;flags='mw:ADV';для очищения совести
для + 'порядка';flags='mw:ADV';для порядка (порядку)
для + 'прилики';flags='mw:ADV';для прилики
для + 'прилику';flags='mw:ADV';для прилику
для + пример;flags='mw:ADV';для примера (примеру)
для + 'пущей' + 'важности';flags='mw:ADV';для пущей важности
для + 'разнообразия';flags='mw:ADV';для разнообразия
для + 'ровного' + 'счета';flags='mw:ADV';для ровного счета
для + сугрев;flags='mw:ADV';для сугрева (сугреву)
для + форс;flags='mw:ADV';для форса (форсу)
'днем' + с + 'огнем';flags='mw:ADV';днем с огнем
'днем' + с + 'огнем' + не + находить;flags='mw:ADV'; (днем с огнем не найти)
'днем' + с + 'огнем' + не + сыскать;flags='mw:ADV'; (днем с огнем не сыщешь)
'днем' + с + 'фонарем';flags='mw:ADV';днем с фонарем
до + 'безобразия';flags='mw:ADV';до безобразия
до + 'безумия';flags='mw:ADV';до безумия
до + белый + муха;flags='mw:ADV';до белых мух
до + 'бесконечности';flags='mw:ADV';до бесконечности
до + 'боли';flags='mw:ADV';до боли
до + 'востребования';flags='mw:ADV';до востребования
до + 'второго' + 'пришествия';flags='mw:ADV';до второго пришествия
до + 'глубины' + 'души';flags='mw:ADV';до глубины души
до + 'глубины' + 'сердца';flags='mw:ADV';до глубины сердца
до + 'гроба';flags='mw:ADV';до гроба
до + 'гробовой' + 'доски';flags='mw:ADV mw:dur:max';до гробовой доски
до + 'дна' + !gen;flags='mw:ADV';до дна
до + 'жути';flags='mw:ADV';до жути
до + 'жуткости';flags='mw:ADV';до жуткости
до + 'зареза'/'зарезу';flags='mw:ADV';до зареза (зарезу)
до + 'звезды';flags='mw:ADV';до звезды
до + износ;flags='mw:ADV';до износу (износа)
до + 'капли';flags='mw:ADV';до капли
до + 'колик';flags='mw:ADV';до колик
до + 'коликов';flags='mw:ADV';до коликов
до + 'кондиции';flags='mw:ADV';до кондиции
до + 'конца' + !gen;flags='mw:ADV';до конца
до + 'конца' + 'ногтей';flags='mw:ADV';до конца ногтей
до + 'кончиков' + 'ногтей';flags='mw:ADV';до кончиков ногтей
до + 'копейки';flags='mw:ADV mw:shift';до копейки
до + 'костей';flags='mw:ADV mw:shift';до костей
до + 'крайности';flags='mw:ADV';до крайности
до + кровавый + пот;flags='mw:ADV mw:shift';до кровавого пота
до + 'крови';flags='mw:ADV';до крови
до + 'кучи';flags='mw:ADV mw:shift';до кучи
до + 'лучших' + 'времен';flags='mw:ADV';до лучших времен
до + 'лучших' + 'дней';flags='mw:ADV';до лучших дней
до + 'могилы';flags='mw:ADV';до могилы
до + мозг + кость;flags='mw:ADV mw:degr:max mw:shift';до мозга костей
до + 'морковкина' + 'заговения'/'заговенья';flags='mw:ADV';до морковкина заговения (заговенья)
до + 'небес';flags='mw:ADV';до небес
до + невероятие;flags='mw:ADV';до невероятия
до + невероятность;flags='mw:ADV';до невероятности
до + 'невозможности';flags='mw:ADV';до невозможности
до + 'некоторых' + 'пор';flags='mw:ADV';до некоторых пор
до + 'неприличия';flags='mw:ADV';до неприличия
до + 'неузнаваемости';flags='mw:ADV';до неузнаваемости
до + обидный;flags='mw:ADV';до обидного
до + облако;flags='mw:ADV';до облака (облаков)
до + 'одури';flags='mw:ADV';до одури
до + 'опупения';flags='mw:ADV';до опупения
до + 'оскомины';flags='mw:ADV';до оскомины
до + оскорбительность;flags='mw:ADV';до оскорбительности
до + 'основания' + !gen;flags='mw:ADV';до основания
до + 'отвала'/'отвалу';flags='mw:ADV';до отвала (отвалу)
до + 'отказа'/'отказу';flags='mw:ADV';до отказа (отказу)
до + 'победного';flags='mw:ADV';до победного
до + 'победного' + 'конца';flags='mw:ADV';до победного конца
до + 'положения' + 'риз';flags='mw:ADV';до положения риз
до + 'полусмерти';flags='mw:ADV';до полусмерти
до + 'поры';flags='mw:ADV';до поры
до + 'поры' + до + 'времени';flags='mw:ADV';до поры до времени
до + 'последнего' + 'вздоха';flags='mw:ADV';до последнего вздоха
до + 'последнего' + 'дыхания';flags='mw:ADV';до последнего дыхания
до + 'последнего' + 'издыхания';flags='mw:ADV';до последнего издыхания
до + 'последней' + 'возможности';flags='mw:ADV';до последней возможности
до + 'последней' + 'капельки';flags='mw:ADV';до последней капельки
до + 'последней' + 'капли';flags='mw:ADV';до последней капли
до + 'последней' + 'капли' + 'крови';flags='mw:ADV';до последней капли крови
до + 'последней' + 'копейки';flags='mw:ADV';до последней копейки
до + 'последней' + 'нитки';flags='mw:ADV';до последней нитки
до + 'последней' + 'черты';flags='mw:ADV';до последней черты
до + 'потери' + 'пульса';flags='mw:ADV';до потери пульса
до + 'потери' + 'сознания';flags='mw:ADV';до потери сознания
до + 'потопа';flags='mw:ADV';до потопа
до + 'предела';flags='mw:ADV';до предела
до + 'пят';flags='mw:ADV';до пят
до + 'самой' + 'могилы';flags='mw:ADV';до самой могилы
до + 'самой' + 'смерти';flags='mw:ADV';до самой смерти
до + 'сего' + 'часа';flags='mw:ADV';до сего часа
до + 'седых' + 'волос';flags='mw:ADV mw:time mw:shift';до седых волос
до + 'седьмого' + 'колена';flags='mw:ADV';до седьмого колена
до + 'седьмого' + пот;flags='mw:ADV';до седьмого пота (поту)
до + 'семи' + 'потов';flags='mw:ADV';до семи потов
до + 'сих' + 'пор';flags='mw:ADV';до сих пор
до + 'скончания' + 'века';flags='mw:ADV';до скончания века
до + 'слез';flags='mw:ADV';до слез
до + 'смерти';flags='mw:ADV';до смерти
до + 'сумасшествия';flags='mw:ADV';до сумасшествия
до + 'такой' + 'степени';flags='mw:ADV';до такой степени
до + 'тех' + 'пор';flags='mw:ADV';до тех пор
до + 'тла';flags='mw:ADV';до тла
до + 'того';flags='mw:ADV';до того
до + 'той' + 'поры';flags='mw:ADV';до той поры
до + 'точности';flags='mw:ADV';до точности
до + 'ужаса';flags='mw:ADV';до ужаса
до + 'умопомрачения';flags='mw:ADV';до умопомрачения
до + упад;flags='mw:ADV';до упада (упаду)
до + 'упора';flags='mw:ADV';до упора
до + 'фени';flags='mw:ADV';до фени
до + 'феньки';flags='mw:ADV';до феньки
до + 'фига';flags='mw:ADV';до фига
до + 'чего' + A&brev;flags='mw:ADV';до чего
до + 'черта';flags='mw:ADV';до черта
до + 'чертей';flags='mw:ADV';до чертей
до + 'чертиков';flags='mw:ADV';до чертиков
до + 'чорта';flags='mw:ADV';до чорта
до + 'чрезвычайности';flags='mw:ADV';до чрезвычайности
до + 'чрезмерности';flags='mw:ADV';до чрезмерности
до + 'этого' + 'часа';flags='mw:ADV';до этого часа
'дорогой' + 'ценой';flags='mw:ADV';дорогой ценой
'дохнуть' + некогда;flags='mw:PRAEDIC';дохнуть некогда
'дохнуть' + некуда;flags='mw:PRAEDIC';дохнуть некуда
'дохнуть' + нельзя;flags='mw:PRAEDIC';дохнуть нельзя
'другой' + 'раз';flags='mw:ADV';другой раз
'дурным' + 'голосом';flags='mw:ADV';дурным голосом
душа + в + 'душу';flags='mw:ADV mw:rep';душа в душу
жить + душа + в + 'душу';flags='mw:ADV mw:rep'; (жить душа в душу)
'душой' + и + 'телом';flags='mw:ADV mw:shift';душой и телом
'единым' + 'духом';flags='mw:ADV';единым духом
'единым' + 'махом';flags='mw:ADV';единым махом
'естественным' + 'образом';flags='mw:ADV';естественным образом
'естественным' + 'путем';flags='mw:ADV';естественным путем
еще + и + еще;flags='mw:ADV mw:rep';еще и еще
'жесткой' + 'рукой';flags='mw:ADV';жесткой рукой
'живой' + 'рукой';flags='mw:ADV mw:speed:max mw:shift';живой рукой
'живым' + 'духом';flags='mw:ADV mw:shift';живым духом
'живым' + 'манером';flags='mw:ADV mw:shift';живым манером
за + 'бесценок';flags='mw:ADV';за бесценок
за + 'борт';flags='mw:ADV';за борт
за + 'бортом';flags='mw:ADV';за бортом
за + 'бугор';flags='mw:ADV';за бугор
за + 'бугром';flags='mw:ADV';за бугром
за + 'версту';flags='mw:ADV';за версту
за + 'выслугой' + 'лет';flags='mw:ADV';за выслугой лет
за + 'выслугу' + 'лет';flags='mw:ADV';за выслугу лет
за + 'глаза';flags='mw:ADV mw:shift';за глаза
за + 'горами' + за + 'долами';flags='mw:ADV mw:shift';за горами за долами
за + 'город';flags='mw:ADV';за город
за + 'городом';flags='mw:ADV';за городом
за + 'границей';flags='mw:ADV';за границей
за + 'границу';flags='mw:ADV';за границу
V + за + 'двоих';flags='mw:ADV';за двоих
за + 'дело';flags='mw:ADV';за дело
за + 'десятерых';flags='mw:ADV';за десятерых
за + 'длинным' + 'рублем';flags='mw:ADV';за длинным рублем
за + 'жисть';flags='mw:ADV';за жисть
за + 'закрытыми' + 'дверями'/'дверьми';flags='mw:ADV mw:shift';за закрытыми дверями (дверьми)
за + здорово + 'живешь';flags='mw:ADV';за здорово живешь
за + 'кадр';flags='mw:ADV';за кадр
за + 'кадром';flags='mw:ADV';за кадром
за + 'каждым' + 'углом';flags='mw:ADV';за каждым углом
за + 'каким' + 'бесом';flags='mw:ADVPRO';за каким бесом
за + какой + дьявол;flags='mw:ADVPRO';за каким дьяволом
за + какой + леший;flags='mw:ADVPRO';за каким лешим
за + какой + черт;flags='mw:ADVPRO';за каким чертом
за + кой + черт;flags='mw:ADV';за коим чертом
за + 'компанию';flags='mw:ADV';за компанию
за + 'красивые' + 'глаза';flags='mw:ADV';за красивые глаза
за + 'красивые' + 'глазки';flags='mw:ADV';за красивые глазки
за + кулиса;flags='mw:ADV';за кулисами, за кулисы
за + милый + душа;flags='mw:ADV';за милую душу
за + можай;flags='mw:ADV';за можай
за + море;flags='mw:ADV';за море (за моря), за морем (за морями)
за + наличный + расчет;flags='mw:ADV';за наличный расчет
за + 'ненадобностью';flags='mw:ADV';за ненадобностью
за + 'обе' + 'щеки';flags='mw:ADV mw:degr:max mw:shift';за обе щеки
за + 'один' + 'присест';flags='mw:ADV';за один присест
за + 'океаном';flags='mw:ADV';за океаном
за + 'пазухой';flags='mw:ADV';за пазухой
за + 'пазуху';flags='mw:ADV';за пазуху
за + 'полдень';flags='mw:ADV';за полдень
за + 'полночь';flags='mw:ADV';за полночь
за + 'прекрасные' + 'глаза';flags='mw:ADV';за прекрасные глаза
за + просто + так;flags='mw:ADV';за просто так
за + ради + 'бога';flags='mw:ADV';за ради бога
за + 'решеткой';flags='mw:ADV';за решеткой
за + 'решетку';flags='mw:ADV';за решетку
за + 'рубеж';flags='mw:ADV';за рубеж
за + 'рубежом';flags='mw:ADV';за рубежом
за + 'семью' + 'замками';flags='mw:ADV';за семью замками
за + 'семью' + 'печатями';flags='mw:ADV';за семью печатями
за + 'скобками';flags='mw:ADV';за скобками
за + 'спасибо';flags='mw:ADV';за спасибо
за + 'спиной';flags='mw:ADV';за спиной
за + так;flags='mw:ADV';за так
за + тридевять + земля;flags='mw:ADV';за тридевять земель
за + тридцать + 'сребреников'/'серебреников';flags='mw:ADV';за тридцать сребреников (серебреников)
за + 'упокой';flags='mw:ADV';за упокой
за + упокой + 'души';flags='mw:ADV';за упокой души
за + 'христа' + ради;flags='mw:ADV';за Христа ради
за + 'чистые' + 'деньги';flags='mw:ADV';за чистые деньги
за + 'шиворот';flags='mw:ADV';за шиворот
'задним' + 'числом';flags='mw:ADV';задним числом
'задом' + 'наперед';flags='mw:ADV';задом наперед
'задрав' + штаны;flags='mw:ADV';задрав штаны
'засучив' + 'рукава';flags='mw:ADV';засучив рукава
'зимой' + и + 'летом';flags='mw:ADV';зимой и летом
'зиму' + и + 'лето';flags='mw:ADV';зиму и лето
и + так + и + сяк;flags='mw:ADV';и так и сяк
из + 'вежливости';flags='mw:ADV';из вежливости
из + 'глубины' + 'веков';flags='mw:ADV';из глубины веков
из + 'глубины' + 'прошлого';flags='mw:ADV';из глубины прошлого
из + 'года' + в + 'год';flags='mw:ADV mw:rep';из года в год
из + 'головы' + вон;flags='mw:ADV';из головы вон
из + 'гостей';flags='mw:ADV';из гостей
из + 'другого' + 'теста';flags='mw:ADV';из другого теста
из + 'другой' + 'оперы';flags='mw:ADV mw:shift';из другой оперы
из + 'застенчивости';flags='mw:ADV';из застенчивости
из + 'интереса'/'интересу';flags='mw:ADV';из интереса (интересу)
из + 'конца' + в + 'конец';flags='mw:ADV mw:rep';из конца в конец
из + 'края' + в + 'край';flags='mw:ADV mw:rep';из края в край
из + курьез;flags='mw:ADV';из курьеза
из + 'любви' + к + 'искусству';flags='mw:ADV';из любви к искусству
из + 'любопытства';flags='mw:ADV';из любопытства
из + 'одного' + 'теста';flags='mw:ADV';из одного теста
из + ANUM + 'рук';flags='mw:ADV mw:shift';из первых (вторых и т.д.) рук
из + ANUM + 'уст';flags='mw:ADV';из первых (третьих и т.д.) уст
из + 'поколения' + в + 'поколение';flags='mw:ADV mw:rep';из поколения в поколение
из + 'принципа';flags='mw:ADV';из принципа
из + 'пятое' + в + 'десятое';flags='mw:ADV mw:rep';из пятого в десятое
из + 'рук' + в + 'руки';flags='mw:ADV mw:shift';из рук в руки
из + 'рук' + вон + плохо/плохой;flags='mw:ADV mw:shift';из рук вон (плохо, плохой)
из + 'ряда' + вон;flags='mw:ADV';из ряда вон
из + 'спортивного' + интерес;flags='mw:ADV';из спортивного интереса
из + 'угла' + в + 'угол';flags='mw:ADV mw:rep';из угла в угол
из + 'уст' + в + 'уста';flags='mw:ADV';из уст в уста
из + 'часа' + в + 'час';flags='mw:ADV mw:rep';из часа в час
из-за + 'бугра';flags='mw:ADV';из-за бугра
из-за + 'границы';flags='mw:ADV';из-за границы
из-за + 'рубежа';flags='mw:ADV';из-за рубежа
изо + 'дня' + в + 'день';flags='mw:ADV mw:time mw:rep';изо дня в день
из-под + 'мышек';flags='mw:ADV';из-под мышек
из-под + 'мышки';flags='mw:ADV';из-под мышки
из-под + 'палки';flags='mw:ADV';из-под палки
из-под + 'полы';flags='mw:ADV';из-под полы
из-под + 'прилавка';flags='mw:ADV mw:shift';из-под прилавка
из-под + 'спуда';flags='mw:ADV';из-под спуда (извлечь и т.д.)
'иной' + 'раз';flags='mw:ADV';иной раз
'испокон' + век;flags='mw:ADV';испокон веков (веку)
к + 'бесу';flags='mw:ADV';к бесу
к + 'довершению' + 'всего';flags='mw:ADV';к довершению всего
к + 'дьяволу';flags='mw:ADV';к дьяволу
к + 'лешему';flags='mw:ADV';к лешему
dat + к + 'лицу';flags='mw:PRAEDIC mw:shift mw:ev:posit';к лицу (кому-л.)
к + масть;flags='mw:ADV';к масти
к + 'месту';flags='mw:ADV';к месту
к + 'несчастью';flags='mw:ADV';к несчастью
к + 'ногам' + APRO&r:poss;flags='mw:ADV mw:place mw:shift';к ногам (кого-л.)
к + APRO&r:poss + 'ногам';flags='mw:ADV mw:place mw:shift'; (к чьим-л. ногам)
t:move + к + [0..1]'ногам';flags='mw:ADV mw:place mw:shift'; (упасть и т.д. к ногам)
к + 'сожалению';flags='mw:ADV mw:PARENTH';к сожалению
к + A + 'сожалению';flags='mw:ADV mw:PARENTH';к (глубокому, большому и т.д.) сожалению
к + 'стыду';flags='mw:ADV';к стыду
к + 'стыду' + APRO&r:poss;flags='mw:ADV mw:PARENTH';к стыду своему (моему и т.д.)
к + APRO&r:poss + 'стыду';flags='mw:ADV mw:PARENTH';к своему (моему и т.д.) стыду
к + 'счастью';flags='mw:PRAEDIC';к счастью
к + 'счастью';flags='mw:ADV mw:PARENTH';к (чьему-л.) счастью
к + 'чему';flags='mw:ADV mw:PARENTH';к чему
к + 'чертовой' + 'бабушке';flags='mw:ADV';к чертовой бабушке
к + 'чертовой' + 'матери';flags='mw:ADV';к чертовой матери
к + 'черту';flags='mw:ADV';к черту
к + 'чертям';flags='mw:ADV';к чертям
к + 'чертям' + 'собачьим';flags='mw:ADV'; (к чертям собачьим)
к + 'чорту';flags='mw:ADV';к чорту
'каждый' + 'раз';flags='mw:ADV';каждый раз
как + аршин + проглатывать/проглотить;flags='mw:ADV mw:ev:neg';как аршин проглатывать
как + банный + лист;flags='mw:ADV mw:ev:neg';как банный лист
как + 'баран' + на + 'новые' + 'ворота';flags='mw:ADV mw:ev:neg';как баран на новые ворота
как + 'бараны';flags='mw:ADV';как бараны
как + бедный + родственник;flags='mw:ADV mw:ev:neg';как бедный родственник
как + без + 'рук';flags='mw:PRAEDIC';как без рук
как + 'белка' + в + 'колесе';flags='mw:ADV mw:degr:max';как белка в колесе
как + 'белый' + 'человек';flags='mw:ADV mw:ev:posit mw:shift';как белый человек
как + 'бог' + на + 'душу' + 'положит';flags='mw:ADV mw:shift';как бог на душу положит
как + в + 'аптеке';flags='mw:ADV mw:shift';как в аптеке
как + 'всегда';flags='mw:ADV';как всегда
как + 'грязи';flags='mw:ADV';как грязи
как + 'дважды' + 'два';flags='mw:ADV mw:PRAEDIC';как дважды два
как + 'две' + 'капли' + A;flags='mw:ADV';как две капли (похож и т.д.)
как + 'две' + 'капли' + 'воды';flags='mw:ADV';как две капли воды
как + 'душа' + 'пожелает';flags='mw:ADVPRO';как душа пожелает
как + 'душе' + угодно;flags='mw:ADVPRO';как душе угодно
как + 'есть';flags='mw:ADV';как есть
как + за + каменный + стена;flags='mw:ADV mw:ev:posit';как за каменной стеной
как + заводить&partcp;flags='mw:ADV';как заведенный
как + завороженный;flags='mw:ADV';как завороженный
как + заново + рождаться/родиться;flags='mw:PRAEDIC';как заново родился
как + иголка + в + стог + сено;flags='mw:ADV';как иголка в стоге (стогу) сена
как + игрушечка;flags='mw:ADV';как игрушечка
как + игрушка;flags='mw:ADV';как игрушка
как + карась + на + 'сковородке';flags='mw:ADV';как карась на сковородке
как + когда;flags='mw:ADV';как когда
как + 'козе' + баян;flags='mw:PRAEDIC';как козе баян
как + 'кому';flags='mw:ADV';как кому
как + 'максимум';flags='mw:ADV';как максимум
как + миленький;flags='mw:ADV';как миленький
как + 'минимум';flags='mw:ADV';как минимум
как + можно + 'лучше';flags='mw:ADV';как можно лучше
как + можно + 'скорее';flags='mw:ADV';как можно скорее
как + можно + 'скорей';flags='mw:ADV';как можно скорей
как + мышь + на + крупа;flags='mw:ADV';как мышь на крупу
как + на + дрожжи;flags='mw:ADV';как на дрожжах
как + на + 'духу';flags='mw:ADV';как на духу
как + на + 'каменную' + 'стену';flags='mw:ADV mw:ev:posit';как на каменную стену
как + на + 'ладони';flags='mw:ADV';как на ладони
как + на + 'ладошке';flags='mw:ADV';как на ладошке
как + на + подбор;flags='mw:ADV';как на подбор
как + на + пожар;flags='mw:ADV';как на пожар
как + на + 'смех';flags='mw:ADV';как на смех
как + на + 'убой';flags='mw:ADV';как на убой
как + на + 'углях';flags='mw:ADV';как на углях
как + на + 'угольях';flags='mw:ADV';как на угольях
как + 'назло';flags='mw:ADV';как назло
как + 'нарочно';flags='mw:ADV';как нарочно
как + небо + от + 'земли';flags='mw:ADV';как небо от земли
как + 'нельзя' + A/ADV;flags='mw:ADV';как нельзя
как + нельзя + 'лучше';flags='mw:ADV';как нельзя лучше
как + 'нечего' + 'делать';flags='mw:PRAEDIC';как нечего делать
как + ни + в + 'чем' + не + 'бывало';flags='mw:ADV';как ни в чем не бывало
'как' + ни + 'говори';flags='mw:ADV';как ни говори
как + ни + 'попадя';flags='mw:ADV';как ни попадя
как + 'никогда';flags='mw:ADV';как никогда
как + 'нож' + в + сердце;flags='mw:ADV';как нож в сердце
как + 'ножом' + по + сердце;flags='mw:ADV';как ножом по сердцу
как + 'ножом' + полоснуть;flags='mw:ADV';как ножом полоснуть
как + об + 'стенку' + 'горох';flags='mw:ADV mw:ev:neg';как об стенку горох
как + PR + стена + горох;flags='mw:ADV mw:ev:neg';как об (в) стену горох, как от стены горох
как + обух + по + голова;flags='mw:ADV';как обухом по голове
как + 'обычно';flags='mw:ADV';как обычно
как + ошпарить&partcp;flags='mw:ADV';как ошпаренный
как + по + 'команде';flags='mw:ADV';как по команде
как + по + 'маслу';flags='mw:ADV';как по маслу
как + по + 'нотам';flags='mw:ADV';как по нотам
как + по + 'пальцам';flags='mw:ADV';как по пальцам
как + по + 'писаному';flags='mw:ADV';как по писаному
как + по + 'щучьему' + 'веленью';flags='mw:ADV';как по щучьему веленью
как + 'положено';flags='mw:ADV';как положено
как + 'попало';flags='mw:ADVPRO';как попало
как + прежде;flags='mw:ADV';как прежде
как + 'придется';flags='mw:ADVPRO';как придется
как + 'рыба' + об + 'лед';flags='mw:ADV';как рыба об лед
биться + как + рыба + об + лед;flags='mw:ADV'; (биться как рыба об лед)
как + свой + пять + палец;flags='mw:ADV';как свои пять пальцев (знать)
как + скоро;flags='mw:ADVPRO';как скоро
как + 'след';flags='mw:ADV';как след
как + 'следует';flags='mw:ADV';как следует
как + 'снег' + на + 'голову';flags='mw:ADV';как снег на голову
свалиться + как + снег + на + 'голову';flags='mw:ADV'; (свалиться как снег на голову)
как + снежный + ком;flags='mw:ADV';как снежный ком
как + собака;flags='mw:ADV';как собака
как + спичка;flags='mw:ADV';как спичка
как + стеклышко;flags='mw:ADV';как стеклышко
как + трава;flags='mw:ADV';как трава
как + 'угодно';flags='mw:ADVPRO';как угодно
как + угорелый;flags='mw:ADV';как угорелый
как + anim + на + 'сковородке';flags='mw:ADV';как угорь (уж и т.д.) на сковородке
V + как + ужалить&partcp;flags='mw:ADV';как ужаленный
как + цуцик;flags='mw:ADV';как цуцик
V + как + 'часы';flags='mw:ADV';как часы (работать и т.д.)
V + как + 'черепаха';flags='mw:ADV';как черепаха
как + 'штык';flags='mw:ADV';как штык
'каким' + 'образом';flags='mw:ADV';каким образом
'какого' + дьявол;flags='mw:ADV';какого дьявола
'какого' + леший;flags='mw:ADV';какого лешего
'какого' + рожон;flags='mw:ADV';какого рожна
какой + 'черта';flags='mw:ADV';какого черта
'как-то' + 'раз';flags='mw:ADV';как-то раз
капля + в + 'каплю';flags='mw:ADV mw:rep';капля в каплю
капля + за + капля;flags='mw:ADV mw:rep';капля за каплей
капля + по + капля;flags='mw:ADV mw:rep';капля по капле
'кардинальным' + 'образом';flags='mw:ADV';кардинальным образом
кверх + 'тормашками';flags='mw:ADV';кверх тормашками
ко + 'времени';flags='mw:ADV';ко времени
ко + 'всем' + 'чертям';flags='mw:ADV';ко всем чертям
когда + как;flags='mw:ADV';когда как
когда + 'придется';flags='mw:ADVPRO';когда придется
когда + 'угодно';flags='mw:ADVPRO';когда угодно
кой + 'черт';flags='mw:ADV';кой черт
'кому' + как;flags='mw:ADV';кому как
копейка + в + 'копейку';flags='mw:ADV mw:rep';копейка в копейку
'коренным' + 'образом';flags='mw:ADV';коренным образом
'короткое' + 'время';flags='mw:ADV';короткое время
'краем' + 'глаза';flags='mw:ADV mw:shift';краем глаза
'краем' + 'уха';flags='mw:ADV mw:shift';краем уха
'краешком' + 'глаза';flags='mw:ADV mw:shift';краешком глаза
'красной' + 'нитью';flags='mw:ADV mw:shift';красной нитью
'круглый' + 'год';flags='mw:ADV mw:shift';круглый год
'круглым' + 'счетом';flags='mw:ADV mw:shift';круглым счетом
'кругом' + да + около;flags='mw:ADV';кругом да около
кто + во + 'что' + 'горазд';flags='mw:ADV';кто во что горазд
кто + где;flags='mw:ADVPRO';кто где
кто + как;flags='mw:ADVPRO';кто как
кто + куда;flags='mw:ADV';кто куда
t:move + кто + куда;flags='mw:ADVPRO'; (разбежаться и т.д. кто куда)
куда + бог + 'пошлет';flags='mw:ADVPRO';куда бог пошлет
